math score,reading score,writing score,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental level of education_bachelor's degree,parental level of education_high school,parental level of education_master's degree,parental level of education_some college,parental level of education_some high school,lunch_standard,test preparation course_none,is_passed
0.32404084869631034,1.0082586116665788,1.0224538267820464,False,False,False,True,False,False,False,False,True,False,False,True,True
-0.4017684234803161,0.0316406541879929,0.1170727391063699,False,True,False,False,False,False,False,False,False,True,True,False,False
0.9178847986590046,0.7828852368638283,0.2563621372103202,True,False,False,True,False,False,False,True,False,False,True,True,True
-0.7976643901221123,-1.3205995946285105,-1.136531843829182,True,False,False,True,False,False,True,False,False,False,True,True,False
-0.26980310126638407,0.2570140289907435,0.1170727391063699,False,False,False,False,True,False,False,False,True,False,True,True,False
-0.13783777905245198,-1.0675827619988856e-15,-0.0222166589975802,False,False,True,False,False,False,False,False,False,False,False,True,False
0.7859194764450727,0.5575118620610777,0.6045856324701958,True,False,True,False,False,False,False,False,False,False,True,False,True
0.2580581875893443,0.4072629455259106,0.6742303315221709,False,True,False,False,False,False,False,False,True,False,True,True,True
-0.07185511794548592,0.8580096951314118,0.8831644286780963,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.13783777905245198,-1.0675827619988856e-15,0.6045856324701958,False,False,True,False,False,False,False,False,False,True,False,False,False
0.8519021375520386,-1.0675827619988856e-15,0.0474280400543948,True,False,True,False,False,False,False,False,False,False,True,False,False
-1.4574910011917728,-1.4708485111636775,-1.2061765428811573,False,False,True,False,False,False,False,False,False,True,False,True,False
2.1715553596913595,1.7595031943424142,1.5099667201458724,False,False,False,False,True,False,True,False,False,False,True,True,True
0.6539541542311406,0.2570140289907435,-0.0222166589975802,True,False,False,True,False,False,True,False,False,False,True,True,True
-0.46775108458728215,-1.0675827619988856e-15,-1.9026235334009085,True,False,False,True,False,False,False,False,False,True,False,True,False
-0.203820440159418,0.4072629455259106,0.8831644286780963,False,False,True,False,False,True,False,False,False,False,True,True,True
0.19207552648237824,0.18188957072316,0.6045856324701958,False,False,False,True,False,False,True,False,False,False,True,True,True
1.445746087514733,1.6843787360748306,1.858190215405748,False,False,False,True,False,False,False,False,False,False,True,False,True
0.32404084869631034,0.4823874037934941,0.1170727391063699,False,False,False,False,True,False,False,False,True,False,False,True,True
0.19207552648237824,-0.4942305536850917,-0.509729552361406,True,False,True,False,False,True,False,False,False,False,True,True,False
-0.5337337456942483,-1.5459729694312612,-1.8329788343489333,True,False,True,False,False,False,False,False,True,False,True,True,False
-1.2595430178708746,-1.2454751363609269,-0.7186636495173314,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.07185511794548592,0.0316406541879929,0.1867174381583451,False,False,False,True,False,False,False,False,True,False,True,True,False
1.445746087514733,1.158507528201746,0.5349409334182207,True,True,False,False,False,False,False,False,True,False,True,False,True
1.1158327819799028,-1.0675827619988856e-15,0.0474280400543948,True,False,True,False,False,False,False,False,False,False,True,True,False
1.2477981041938349,1.6843787360748306,1.7189008173017977,False,False,True,False,False,False,False,False,False,True,True,False,True
-0.46775108458728215,-1.0675827619988856e-15,0.0474280400543948,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.07185511794548592,1.2336319864693297,0.8135197296261212,False,False,True,False,False,False,False,False,False,True,False,True,True
0.45600617091024237,-1.0201017615581764,-0.7883083485693065,True,True,False,False,False,True,False,False,False,False,False,True,False
-0.8636470512290784,-1.0675827619988856e-15,0.0474280400543948,True,False,False,True,False,False,False,False,False,False,True,True,False
-1.3915083400848067,-1.0675827619988856e-15,-1.5544000381410328,True,False,False,True,False,False,True,False,False,False,True,True,False
0.45600617091024237,0.7077607785962448,1.0920985258340217,False,False,False,True,False,True,False,False,False,False,False,True,True
0.2580581875893443,0.6326363203286612,0.6742303315221709,False,False,False,True,False,False,False,False,True,False,False,False,True
-1.919369628940535,-1.7713463442340116,-1.5544000381410328,False,True,False,False,False,False,False,False,False,True,True,True,False
0.9838674597659707,0.9331341533989952,0.9528091277300714,True,True,False,False,False,False,False,False,False,False,True,False,True
2.0395900374774274,0.9331341533989952,1.3706773220419222,True,False,False,False,True,False,False,False,False,False,True,False,True
0.060110204268446155,1.45900536127208,0.9528091277300714,False,True,False,False,False,False,False,False,False,True,True,True,True
1.445746087514733,0.4072629455259106,0.5349409334182207,True,True,False,False,False,True,False,False,False,False,False,True,True
0.7199368153381066,-1.0675827619988856e-15,0.0474280400543948,True,False,False,False,True,False,False,False,False,False,True,False,False
0.6539541542311406,0.0316406541879929,-0.0222166589975802,True,False,True,False,False,False,False,False,False,False,True,True,True
1.313780765300801,0.2570140289907435,0.1170727391063699,True,False,False,True,False,False,False,False,False,True,True,True,True
-0.203820440159418,-1.0675827619988856e-15,0.0474280400543948,True,False,True,False,False,False,False,False,False,False,True,False,False
-0.07185511794548592,0.2570140289907435,0.4652962343662455,False,False,False,False,True,True,False,False,False,False,True,True,True
0.7859194764450727,-1.0675827619988856e-15,0.8135197296261212,True,False,False,True,False,False,True,False,False,False,False,False,False
0.060110204268446155,-0.5693550119526752,-0.5793742514133812,True,True,False,False,False,False,False,False,False,False,False,True,False
-1.3255256789778407,-1.0675827619988856e-15,0.0474280400543948,True,False,False,False,False,False,False,False,False,False,True,False,False
0.32404084869631034,0.332138487258327,-0.0222166589975802,True,False,False,False,True,False,False,False,False,False,True,False,True
-1.721421645619637,-1.7713463442340116,-1.2758212419331325,True,False,True,False,False,False,True,False,False,False,False,False,False
1.577711409728665,-1.0675827619988856e-15,0.0474280400543948,True,False,False,True,False,False,False,False,False,False,False,True,False
0.9838674597659707,0.6326363203286612,0.8831644286780963,True,False,False,False,False,False,False,False,True,False,False,False,True
-0.6656990679081803,-1.1703506780933437,-1.136531843829182,True,False,False,True,False,False,False,False,False,True,False,True,False
0.060110204268446155,1.0833830699341624,0.8831644286780963,False,False,True,False,False,False,False,False,False,False,True,False,True
0.9178847986590046,0.4823874037934941,-0.3007954552054807,True,True,False,False,False,False,False,False,False,False,True,True,True
0.5219888320172085,0.4072629455259106,1.0224538267820464,False,False,True,False,False,False,False,False,False,False,True,False,True
0.19207552648237824,-0.1937327206147576,0.0474280400543948,True,False,False,False,False,False,False,False,True,False,True,True,False
2.1715553596913595,1.3087564447369129,0.8831644286780963,True,False,False,False,True,False,False,False,True,False,True,False,True
-0.9956123734430105,-1.0675827619988856e-15,0.0474280400543948,True,False,True,False,False,False,False,False,False,False,True,True,False
-0.8636470512290784,0.1067651124555765,-0.0918613580495553,False,True,False,False,False,False,False,False,False,False,False,True,False
-1.1275776956569425,-0.9449773032905928,-1.136531843829182,False,False,False,True,False,False,True,False,False,False,False,True,False
0.45600617091024237,0.4823874037934941,0.8135197296261212,False,True,False,False,False,False,False,False,False,False,True,True,True
-0.005872456838519888,-0.7196039284878423,-0.7883083485693065,True,True,False,False,False,True,False,False,False,False,True,True,False
0.060110204268446155,-1.0675827619988856e-15,0.0474280400543948,True,False,False,True,False,False,False,False,False,False,True,False,False
0.1260928653754122,-0.1937327206147576,0.0474280400543948,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.46775108458728215,-0.4191060954175082,0.4652962343662455,False,False,True,False,False,True,False,False,False,False,True,False,False
0.32404084869631034,-0.2688571788823411,-0.2311507561535056,True,False,True,False,False,False,True,False,False,False,True,True,False
0.7199368153381066,0.9331341533989952,1.5796114191978474,False,False,False,True,False,False,False,True,False,False,True,False,True
1.1158327819799028,0.18188957072316,0.6742303315221709,True,False,True,False,False,False,False,False,False,False,True,True,True
-0.203820440159418,-1.0675827619988856e-15,0.0474280400543948,True,True,False,False,False,False,False,False,False,False,True,True,False
-0.6656990679081803,-1.0675827619988856e-15,0.0474280400543948,False,False,False,True,False,False,False,False,False,False,False,True,False
0.060110204268446155,0.7077607785962448,1.0920985258340217,False,False,True,False,False,False,True,False,False,False,False,False,True
0.5879714931241745,-1.0675827619988856e-15,0.7438750305741461,False,False,False,False,True,False,True,False,False,False,True,True,False
0.32404084869631034,0.8580096951314118,0.8135197296261212,False,False,True,False,False,False,False,False,True,False,True,True,True
-1.5234736622987388,-1.2454751363609269,-1.066887144777207,False,False,True,False,False,False,False,False,False,True,False,True,False
-1.655438984512671,-1.7713463442340116,-1.7633341352969585,False,False,True,False,False,False,True,False,False,False,False,True,False
1.0498501208729367,1.5341298195396635,1.788545516353773,False,False,True,False,False,False,False,False,True,False,True,True,True
-0.3357857623733501,-0.6444794702202588,-0.440084853309431,True,False,True,False,False,False,False,False,True,False,True,True,False
-2.5132135789032293,-1.0675827619988856e-15,0.0474280400543948,True,False,False,False,False,False,False,False,False,False,False,True,False
1.0498501208729367,-1.0675827619988856e-15,0.0474280400543948,True,False,True,False,False,False,False,False,False,False,True,False,False
-1.655438984512671,-1.09522621982576,-1.2061765428811573,False,True,False,False,False,False,False,False,False,True,True,True,False
0.32404084869631034,-0.7196039284878423,-0.509729552361406,True,False,True,False,False,False,True,False,False,False,True,True,False
-1.2595430178708746,-2.447466468642264,-2.320491727712759,True,False,True,False,False,False,False,False,False,False,True,True,False
-0.26980310126638407,-1.0201017615581764,-1.066887144777207,True,False,False,False,True,False,False,False,False,False,True,False,False
1.577711409728665,0.6326363203286612,0.8831644286780963,True,True,False,False,False,False,False,False,False,False,True,True,True
1.1158327819799028,1.7595031943424142,1.858190215405748,False,False,True,False,False,True,False,False,False,False,True,True,True
-0.3357857623733501,-0.118608262347174,-0.1615060571015305,False,True,False,False,False,False,False,False,True,False,False,True,False
0.6539541542311406,0.0316406541879929,0.0474280400543948,True,False,False,True,False,False,False,False,False,True,True,False,True
-1.1275776956569425,-1.395724052896094,-1.7633341352969585,True,False,True,False,False,False,False,False,False,False,True,True,False
-2.7771442233310935,-2.37234201037468,-2.87764932012856,False,True,False,False,False,False,False,False,False,True,False,True,False
-2.051334951154467,-1.09522621982576,-0.5793742514133812,False,False,False,True,False,False,False,False,False,True,False,False,False
-0.5337337456942483,-0.6444794702202588,-1.136531843829182,True,False,True,False,False,False,True,False,False,False,False,True,False
-0.3357857623733501,0.2570140289907435,-0.3704401542574558,False,False,True,False,False,False,True,False,False,False,True,True,False
0.19207552648237824,0.4823874037934941,0.3956515353142704,False,True,False,False,False,False,True,False,False,False,True,False,True
0.060110204268446155,0.18188957072316,-0.0918613580495553,True,False,False,True,False,False,False,False,False,False,True,False,False
0.8519021375520386,0.2570140289907435,-0.0918613580495553,True,False,False,True,False,False,False,False,True,False,True,True,True
0.3900235098032764,0.7828852368638283,0.4652962343662455,False,False,True,False,False,False,True,False,False,False,True,True,True
-0.26980310126638407,-1.0675827619988856e-15,0.0474280400543948,True,True,False,False,False,False,False,False,False,False,True,True,False
0.7199368153381066,1.8346276526099976,1.858190215405748,False,False,True,False,False,True,False,False,False,False,True,False,True
0.5879714931241745,0.332138487258327,-0.1615060571015305,True,False,False,True,False,False,True,False,False,False,False,True,True
1.379763426407767,0.332138487258327,0.5349409334182207,True,False,False,False,True,False,False,False,False,False,True,True,True
-0.9296297123360444,-0.3439816371499246,0.0474280400543948,False,True,False,False,False,True,False,False,False,False,True,True,False
-0.005872456838519888,-1.0675827619988856e-15,-1.136531843829182,True,False,False,False,True,False,False,False,True,False,True,True,False
-0.203820440159418,0.6326363203286612,0.8135197296261212,False,False,True,False,False,False,False,False,True,False,True,False,True
-1.3255256789778407,-0.8698528450230093,-0.7883083485693065,False,False,True,False,False,False,False,False,False,False,True,True,False
-0.46775108458728215,0.1067651124555765,0.1170727391063699,False,False,True,False,False,False,False,False,True,False,True,True,False
-0.3357857623733501,0.18188957072316,0.1170727391063699,False,True,False,False,False,True,False,False,False,False,True,True,False
-0.203820440159418,-0.6444794702202588,-0.509729552361406,True,False,False,False,False,False,False,False,False,False,True,True,False
-1.5894563234057049,-0.2688571788823411,0.0474280400543948,False,False,True,False,False,False,False,False,True,False,False,False,False
-0.46775108458728215,-0.5693550119526752,-0.509729552361406,True,False,False,True,False,False,False,False,True,False,False,True,False
0.9178847986590046,1.5341298195396635,1.4403220210938972,False,False,False,True,False,False,False,False,True,False,True,True,True
-0.5337337456942483,-0.5693550119526752,-0.6490189504653563,False,True,False,False,False,False,True,False,False,False,True,True,False
1.2477981041938349,1.0833830699341624,0.6742303315221709,True,True,False,False,False,False,False,False,False,True,True,False,True
-0.9296297123360444,-0.8698528450230093,-0.7186636495173314,False,False,True,False,False,False,False,False,True,False,True,True,False
-2.5791962400101953,-2.672839843445014,-2.5294258248686847,False,False,False,True,False,False,False,False,False,True,False,True,False
-0.46775108458728215,-0.7196039284878423,-0.7186636495173314,True,False,True,False,False,False,False,False,True,False,True,True,False
-1.1275776956569425,-0.8698528450230093,-0.5793742514133812,True,False,False,False,False,True,False,False,False,False,False,False,False
0.19207552648237824,-0.8698528450230093,-1.066887144777207,True,False,True,False,False,False,True,False,False,False,True,False,False
-0.3357857623733501,-0.2688571788823411,-0.509729552361406,True,False,True,False,False,True,False,False,False,False,False,True,False
-1.4574910011917728,-0.4191060954175082,-0.7186636495173314,False,False,False,False,False,False,False,False,False,True,False,True,False
0.45600617091024237,1.0833830699341624,1.161743224885997,False,False,False,True,False,False,False,False,False,True,True,True,True
1.1818154430868688,-1.0675827619988856e-15,0.0474280400543948,True,False,False,False,True,False,False,False,False,False,True,True,False
-1.3915083400848067,-1.0675827619988856e-15,0.0474280400543948,False,False,True,False,False,False,False,False,False,False,False,False,False
0.5219888320172085,0.332138487258327,0.2563621372103202,True,False,False,True,False,False,False,False,False,True,True,True,True
1.0498501208729367,2.0600010274127483,1.9278349144577231,False,False,False,True,False,False,False,False,True,False,True,False,True
-0.46775108458728215,0.0316406541879929,0.3260068362622954,False,False,False,True,False,True,False,False,False,False,True,True,False
-1.3255256789778407,-1.9967197190367625,-1.9026235334009085,True,False,False,False,True,False,False,False,False,False,False,True,False
0.9178847986590046,1.5341298195396635,0.9528091277300714,False,False,False,True,False,False,False,False,False,True,True,True,True
1.2477981041938349,1.9097521108775808,2.206413710665624,False,False,False,True,False,False,False,True,False,False,False,False,True
0.32404084869631034,1.0082586116665788,0.6045856324701958,False,False,False,False,False,False,False,False,False,True,True,True,True
-0.005872456838519888,-0.4191060954175082,-0.440084853309431,True,False,False,False,False,True,False,False,False,False,True,True,False
0.9178847986590046,1.2336319864693297,1.0224538267820464,False,True,False,False,False,False,False,False,False,False,True,True,True
1.379763426407767,2.2853744022154987,1.858190215405748,True,False,True,False,False,False,False,False,False,False,True,False,True
0.8519021375520386,-1.0675827619988856e-15,0.1867174381583451,True,False,True,False,False,False,False,False,False,False,False,True,False
-1.853386967833569,-1.5459729694312612,-1.624044737193008,False,False,False,False,True,False,False,False,False,True,False,True,False
-1.853386967833569,-1.9967197190367625,-1.7633341352969585,False,False,False,False,False,False,False,False,False,True,False,True,False
0.060110204268446155,0.4823874037934941,0.4652962343662455,False,False,False,False,True,False,False,False,True,False,True,True,True
-0.13783777905245198,0.2570140289907435,0.1170727391063699,False,False,False,False,True,True,False,False,False,False,True,True,False
-0.5997164068012143,0.6326363203286612,-0.0918613580495553,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.26980310126638407,-0.4191060954175082,-0.3007954552054807,False,False,False,True,False,False,True,False,False,False,True,True,False
0.45600617091024237,0.0316406541879929,0.4652962343662455,True,False,False,True,False,False,False,True,False,False,True,True,True
0.45600617091024237,-0.1937327206147576,-0.6490189504653563,True,False,False,False,True,False,False,False,False,True,False,False,False
0.7199368153381066,-0.118608262347174,0.6045856324701958,False,False,False,True,False,False,False,False,True,False,True,True,True
0.6539541542311406,-0.1937327206147576,-0.0918613580495553,True,False,False,False,True,False,False,False,True,False,True,True,False
-0.5997164068012143,-1.1703506780933437,-0.8579530476212817,True,False,True,False,False,False,False,False,False,False,True,False,False
-0.07185511794548592,0.332138487258327,0.6045856324701958,False,False,True,False,False,False,False,False,False,True,True,False,True
-1.1935603567639086,-1.8464708025015952,-1.9026235334009085,True,False,False,False,False,False,True,False,False,False,False,True,False
-1.0615950345499765,-0.1937327206147576,-0.3704401542574558,False,True,False,False,False,False,True,False,False,False,False,True,False
1.2477981041938349,1.45900536127208,1.858190215405748,False,False,True,False,False,False,False,False,False,False,True,True,True
0.5219888320172085,-0.4942305536850917,-0.7883083485693065,True,True,False,False,False,False,False,False,False,True,True,True,False
-0.4017684234803161,-0.7947283867554258,-0.997242445725232,True,False,False,True,False,False,False,False,False,True,True,True,False
-0.46775108458728215,-1.1703506780933437,-0.0918613580495553,False,False,True,False,False,False,False,False,False,True,True,False,False
-0.8636470512290784,-1.9967197190367625,-1.7633341352969585,True,False,False,False,False,False,False,False,True,False,True,True,False
-1.1275776956569425,-0.3439816371499246,-0.9275977466732568,False,False,False,False,False,False,False,False,True,False,False,True,False
1.445746087514733,2.210249943947915,2.206413710665624,False,False,False,True,False,False,True,False,False,False,True,False,True
-0.7976643901221123,-0.7947283867554258,-0.440084853309431,False,False,True,False,False,False,True,False,False,False,True,True,False
-0.203820440159418,0.2570140289907435,-0.0222166589975802,False,False,True,False,False,False,False,False,False,True,True,True,False
-0.07185511794548592,-0.3439816371499246,-0.3704401542574558,True,True,False,False,False,False,False,False,False,False,True,False,False
1.0498501208729367,0.7828852368638283,0.6045856324701958,False,True,False,False,False,False,False,False,False,False,True,True,True
-0.9296297123360444,-0.9449773032905928,-0.8579530476212817,False,False,False,True,False,False,True,False,False,False,False,False,False
1.379763426407767,1.0833830699341624,1.161743224885997,True,False,False,True,False,False,False,False,False,False,True,False,True
0.2580581875893443,0.1067651124555765,0.3956515353142704,False,False,False,True,False,False,False,True,False,False,True,False,True
1.1818154430868688,-1.0675827619988856e-15,0.0474280400543948,True,False,False,False,True,False,False,False,False,False,True,False,False
0.32404084869631034,-0.2688571788823411,-0.5793742514133812,True,False,False,True,False,False,False,False,False,False,True,True,False
-0.203820440159418,-0.1937327206147576,-0.0918613580495553,True,True,False,False,False,False,False,False,False,True,True,False,False
-0.9956123734430105,0.18188957072316,0.7438750305741461,False,False,True,False,False,True,False,False,False,False,False,False,False
1.1818154430868688,0.2570140289907435,0.0474280400543948,True,False,False,False,True,False,True,False,False,False,True,True,True
0.32404084869631034,0.332138487258327,-0.0222166589975802,True,False,True,False,False,True,False,False,False,False,True,False,True
0.5219888320172085,0.2570140289907435,-0.0918613580495553,True,False,True,False,False,False,False,False,False,False,True,True,True
0.1260928653754122,-0.7947283867554258,-0.440084853309431,True,False,False,True,False,False,False,False,True,False,True,True,False
-0.5997164068012143,-1.0201017615581764,-0.997242445725232,True,False,False,False,True,False,True,False,False,False,False,False,False
1.0498501208729367,1.7595031943424142,1.7189008173017977,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5997164068012143,-0.8698528450230093,-0.3007954552054807,False,False,False,True,False,False,True,False,False,False,True,False,False
-1.2595430178708746,-0.8698528450230093,-0.0918613580495553,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.46775108458728215,1.158507528201746,0.8135197296261212,False,False,False,False,False,False,False,False,False,True,True,False,True
-1.655438984512671,-2.2972175521070963,-2.3901364267647343,True,True,False,False,False,False,False,False,True,False,False,True,False
-0.26980310126638407,-1.0675827619988856e-15,-0.440084853309431,False,False,True,False,False,False,False,False,True,False,False,True,False
1.313780765300801,1.0082586116665788,1.231387923937972,True,False,True,False,False,True,False,False,False,False,True,True,True
0.19207552648237824,0.1067651124555765,-0.2311507561535056,True,False,True,False,False,False,False,False,False,True,False,True,False
-0.07185511794548592,-0.7947283867554258,-1.066887144777207,True,False,False,False,False,False,False,False,False,True,False,True,False
0.1260928653754122,-0.4942305536850917,-0.997242445725232,True,False,True,False,False,False,False,False,False,True,False,True,False
-0.13783777905245198,-0.2688571788823411,-0.6490189504653563,True,False,True,False,False,False,False,False,False,False,False,True,False
-0.3357857623733501,0.18188957072316,0.1170727391063699,False,False,True,False,False,False,True,False,False,False,True,True,False
-0.3357857623733501,-1.0675827619988856e-15,-0.9275977466732568,True,False,True,False,False,False,True,False,False,False,True,True,False
-1.2595430178708746,-0.7947283867554258,-1.2758212419331325,False,False,False,False,False,False,False,False,False,True,False,True,False
0.45600617091024237,-0.2688571788823411,-0.1615060571015305,True,False,True,False,False,False,False,False,False,True,True,True,False
-1.0615950345499765,-1.6210974276988446,-1.066887144777207,True,False,True,False,False,False,False,False,True,False,False,False,False
0.5879714931241745,-1.0675827619988856e-15,-0.3007954552054807,True,False,False,True,False,False,False,False,False,False,True,True,False
0.5879714931241745,-0.2688571788823411,0.3260068362622954,True,False,False,True,False,False,False,False,False,False,False,True,True
0.2580581875893443,-1.0201017615581764,-1.2061765428811573,True,False,True,False,False,False,True,False,False,False,True,True,False
1.511728748621699,-1.0675827619988856e-15,0.0474280400543948,True,False,False,True,False,False,False,False,False,False,True,False,False
0.060110204268446155,0.8580096951314118,0.7438750305741461,False,False,True,False,False,False,False,False,True,False,True,False,True
0.7859194764450727,0.8580096951314118,0.8135197296261212,False,False,False,True,False,False,True,False,False,False,True,True,True
-0.46775108458728215,0.2570140289907435,0.0474280400543948,False,False,False,False,False,False,False,False,False,True,False,True,False
0.45600617091024237,1.0082586116665788,0.5349409334182207,False,True,False,False,False,False,False,False,False,False,True,True,True
0.8519021375520386,0.9331341533989952,0.3260068362622954,True,False,False,False,False,False,False,False,False,True,False,True,True
0.060110204268446155,-1.0675827619988856e-15,0.6045856324701958,False,False,True,False,False,False,False,False,False,True,True,False,False
0.19207552648237824,-0.2688571788823411,-0.5793742514133812,True,False,False,True,False,False,False,False,True,False,False,True,False
1.313780765300801,0.8580096951314118,0.8135197296261212,True,False,True,False,False,False,True,False,False,False,True,False,True
-1.2595430178708746,-1.7713463442340116,-1.8329788343489333,True,True,False,False,False,False,True,False,False,False,True,True,False
0.9838674597659707,0.2570140289907435,0.2563621372103202,True,True,False,False,False,False,False,False,False,False,True,True,True
-0.13783777905245198,1.158507528201746,1.161743224885997,False,False,True,False,False,False,False,False,True,False,False,False,True
2.2375380207983255,-1.0675827619988856e-15,1.9974796135096984,False,False,False,False,True,False,False,False,False,False,True,True,False
-0.07185511794548592,0.5575118620610777,0.3956515353142704,False,False,True,False,False,False,False,False,False,False,False,True,True
-0.07185511794548592,-0.8698528450230093,-1.3454659409851075,True,False,True,False,False,False,False,False,True,False,False,True,False
-0.8636470512290784,-0.6444794702202588,-0.440084853309431,False,False,True,False,False,False,False,False,False,False,False,True,False
-1.919369628940535,-1.0201017615581764,-1.4847553390890578,True,False,True,False,False,True,False,False,False,False,False,True,False
0.8519021375520386,1.45900536127208,1.4403220210938972,False,False,False,True,False,True,False,False,False,False,True,True,True
-0.8636470512290784,-1.1703506780933437,-1.4151106400370823,True,False,False,True,False,False,False,False,False,False,False,True,False
2.2375380207983255,2.2853744022154987,2.206413710665624,False,False,False,False,True,True,False,False,False,False,True,True,True
0.3900235098032764,-0.3439816371499246,-0.0222166589975802,True,True,False,False,False,False,True,False,False,False,True,False,False
-0.8636470512290784,-0.8698528450230093,-0.9275977466732568,True,False,True,False,False,True,False,False,False,False,False,True,False
-0.7976643901221123,-1.1703506780933437,-1.624044737193008,True,True,False,False,False,False,False,False,True,False,False,True,False
0.32404084869631034,0.0316406541879929,0.5349409334182207,False,False,False,False,True,False,False,False,True,False,True,True,True
0.7199368153381066,1.5341298195396635,1.5796114191978474,False,False,True,False,False,False,False,False,True,False,False,True,True
0.5879714931241745,-0.8698528450230093,-0.440084853309431,True,False,False,False,False,True,False,False,False,False,True,False,False
1.1818154430868688,1.3087564447369129,1.5796114191978474,False,False,True,False,False,False,False,False,True,False,True,True,True
-2.6451789011171614,-2.8982132182477645,-2.1115576305568338,False,False,False,True,False,False,False,False,False,False,False,True,False
0.3900235098032764,-0.1937327206147576,-0.2311507561535056,True,False,False,False,False,False,True,False,False,False,False,False,False
0.7199368153381066,1.3838809030044965,1.161743224885997,False,False,False,False,False,False,True,False,False,False,False,False,True
1.6436940708356311,0.332138487258327,0.5349409334182207,True,False,True,False,False,False,False,False,True,False,True,True,True
1.1158327819799028,1.158507528201746,1.5099667201458724,False,False,True,False,False,False,False,False,False,False,True,False,True
-0.203820440159418,-0.0434838040795905,0.3956515353142704,False,False,True,False,False,False,True,False,False,False,True,True,False
0.1260928653754122,1.2336319864693297,1.0920985258340217,False,False,True,False,False,False,False,False,False,False,True,False,True
-0.46775108458728215,-0.1937327206147576,-0.509729552361406,False,False,False,True,False,False,False,False,False,True,True,True,False
1.577711409728665,1.5341298195396635,1.5796114191978474,False,True,False,False,False,False,False,False,False,False,True,False,True
0.32404084869631034,0.4823874037934941,1.0224538267820464,False,False,False,True,False,True,False,False,False,False,True,False,True
0.6539541542311406,-0.5693550119526752,-0.1615060571015305,True,False,False,False,True,True,False,False,False,False,True,False,False
0.9178847986590046,-0.118608262347174,0.2563621372103202,True,False,False,True,False,False,False,False,False,False,True,True,True
-0.7316817290151464,-0.4191060954175082,0.1170727391063699,False,False,False,True,False,False,False,True,False,False,True,True,False
0.6539541542311406,0.1067651124555765,-0.0918613580495553,True,False,False,False,True,False,False,False,False,False,True,True,True
0.45600617091024237,0.1067651124555765,-0.0222166589975802,True,True,False,False,False,False,True,False,False,False,True,False,True
-0.9296297123360444,-0.7947283867554258,-0.8579530476212817,False,False,False,True,False,False,False,False,False,False,False,True,False
0.1260928653754122,-0.118608262347174,-0.509729552361406,True,False,True,False,False,False,False,False,True,False,False,True,False
-0.46775108458728215,-1.3205995946285105,-1.5544000381410328,True,False,False,False,False,False,True,False,False,False,True,True,False
-1.1275776956569425,-1.3205995946285105,-0.997242445725232,False,True,False,False,False,False,False,False,False,False,True,True,False
0.2580581875893443,0.332138487258327,0.1867174381583451,True,False,True,False,False,False,True,False,False,False,True,True,True
-0.3357857623733501,-1.6962218859664282,-0.8579530476212817,True,False,False,True,False,False,False,False,True,False,False,True,False
-0.4017684234803161,0.4072629455259106,0.3956515353142704,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.13783777905245198,-1.2454751363609269,-0.7883083485693065,True,True,False,False,False,False,False,False,False,True,True,False,False
0.8519021375520386,0.9331341533989952,0.9528091277300714,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.07185511794548592,1.158507528201746,0.5349409334182207,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.13783777905245198,-0.4191060954175082,0.1170727391063699,False,False,True,False,False,False,False,False,False,False,True,True,False
1.1158327819799028,1.0082586116665788,1.5099667201458724,False,False,True,False,False,False,False,False,True,False,True,True,True
0.9838674597659707,-1.0675827619988856e-15,0.0474280400543948,False,False,True,False,False,False,False,False,False,False,True,True,False
-0.7976643901221123,-0.4191060954175082,-0.0222166589975802,False,True,False,False,False,False,True,False,False,False,True,True,False
0.1260928653754122,-0.4191060954175082,-0.1615060571015305,True,False,False,True,False,False,True,False,False,False,True,False,False
-0.7976643901221123,-1.6210974276988446,-1.136531843829182,False,False,True,False,False,False,False,False,True,False,True,True,False
-0.46775108458728215,0.6326363203286612,0.5349409334182207,False,False,False,True,False,False,False,False,True,False,False,False,True
-0.005872456838519888,-0.0434838040795905,-0.0222166589975802,False,True,False,False,False,False,False,False,False,True,True,True,False
0.6539541542311406,-1.0675827619988856e-15,0.0474280400543948,True,False,False,False,True,False,False,False,False,False,True,True,False
0.5219888320172085,0.7077607785962448,0.9528091277300714,False,False,False,True,False,False,False,True,False,False,True,True,True
1.8416420541565293,1.3087564447369129,1.6492561182498229,False,True,False,False,False,False,False,False,False,False,True,False,True
-0.203820440159418,-0.6444794702202588,-0.997242445725232,True,False,True,False,False,False,False,False,True,False,False,True,False
1.9076247152634953,1.45900536127208,1.6492561182498229,False,False,False,False,True,False,False,False,False,False,True,False,True
-1.721421645619637,-0.7947283867554258,-0.997242445725232,False,False,False,True,False,False,False,True,False,False,False,True,False
